No,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,datetime,Season
14250,15,17,8.0,52.0,2.0,13.0,200.0,60.0,18.2,1011.6,-8.9,0.0,NNW,3.3,Aotizhongxin,2014-10-01,Musim Semi
14251,15,18,10.0,76.0,2.0,17.0,200.0,55.0,17.3,1012.9,-9.6,0.0,NNE,2.1,Aotizhongxin,2014-10-01,Musim Semi
14252,15,19,9.0,41.0,2.0,24.0,300.0,46.0,16.8,1014.1,-9.2,0.0,NE,2.1,Aotizhongxin,2014-10-01,Musim Semi
14253,15,20,14.0,37.0,2.0,41.0,400.0,29.0,14.7,1014.9,-7.4,0.0,ENE,1.8,Aotizhongxin,2014-10-01,Musim Semi
14254,15,21,16.0,53.0,2.0,59.0,400.0,12.0,10.8,1015.7,-1.6,0.0,NE,0.0,Aotizhongxin,2014-10-01,Musim Semi
14255,15,22,14.0,38.0,2.0,66.0,500.0,4.0,7.8,1016.0,0.5,0.0,NE,0.1,Aotizhongxin,2014-10-01,Musim Dingin
14256,15,23,6.0,21.0,2.0,59.0,400.0,10.0,6.4,1016.1,1.9,0.0,SW,0.9,Aotizhongxin,2014-10-01,Musim Dingin
14257,16,0,17.0,81.0,2.0,69.0,400.0,2.0,6.0,1016.3,1.9,0.0,E,0.6,Aotizhongxin,2014-10-01,Musim Dingin
14258,16,1,28.0,122.0,5.0,79.0,500.0,2.0,5.2,1016.5,2.2,0.0,N,0.1,Aotizhongxin,2014-10-01,Musim Dingin
14259,16,2,39.0,179.0,10.0,72.0,600.0,2.0,4.4,1016.6,2.4,0.0,SSW,0.1,Aotizhongxin,2014-10-01,Musim Dingin
14260,16,3,35.0,131.0,8.0,74.0,600.0,2.0,4.4,1016.6,2.9,0.0,E,0.9,Aotizhongxin,2014-10-01,Musim Dingin
14261,16,4,24.0,60.0,7.0,73.0,600.0,2.0,4.0,1017.2,2.3,0.0,W,0.5,Aotizhongxin,2014-10-01,Musim Dingin
14262,16,5,25.0,49.0,6.0,67.0,700.0,2.0,3.6,1017.6,2.9,0.0,E,0.0,Aotizhongxin,2014-10-01,Musim Dingin
14263,16,6,25.0,64.0,4.0,62.0,600.0,2.0,3.3,1018.3,3.2,0.0,ENE,0.0,Aotizhongxin,2014-10-01,Musim Dingin
14264,16,7,24.0,72.0,7.0,60.0,600.0,2.0,6.9,1019.0,3.1,0.0,NE,1.8,Aotizhongxin,2014-10-01,Musim Dingin
14265,16,8,24.666666666666668,90.5,11.0,39.0,700.0,2.0,12.8,1019.0,-0.1,0.0,SE,0.9,Aotizhongxin,2014-10-01,Musim Semi
14266,16,9,25.333333333333332,109.0,13.0,59.0,1000.0,2.0,16.0,1018.3,-1.1,0.0,N,1.1,Aotizhongxin,2014-10-01,Musim Semi
14267,16,10,26.0,83.0,13.0,83.0,1000.0,2.0,18.5,1017.1,-3.0,0.0,W,5.4,Aotizhongxin,2014-10-01,Musim Semi
14268,16,11,30.0,37.0,11.0,50.0,500.0,23.0,19.8,1015.9,-2.0,0.0,SW,3.4,Aotizhongxin,2014-10-01,Musim Semi
14269,16,12,21.0,104.0,8.0,35.0,400.0,39.0,21.0,1014.3,-1.6,0.0,SW,2.7,Aotizhongxin,2014-10-01,Musim Panas
14270,16,13,25.0,96.0,10.0,29.0,400.0,51.0,21.3,1013.0,-1.9,0.0,WSW,4.3,Aotizhongxin,2014-10-01,Musim Panas
14271,16,14,25.0,95.0,10.0,29.0,400.0,59.0,21.7,1012.1,-1.6,0.0,WSW,3.5,Aotizhongxin,2014-10-01,Musim Panas
14272,16,15,32.0,119.0,14.0,33.0,400.0,59.0,20.6,1011.5,-1.9,0.0,SW,3.1,Aotizhongxin,2014-10-01,Musim Panas
14273,16,16,39.0,159.0,14.0,30.0,400.0,71.0,19.2,1011.4,-1.3,0.0,WSW,2.5,Aotizhongxin,2014-10-01,Musim Semi
14274,16,17,58.0,165.0,17.0,42.0,500.0,80.0,17.8,1011.8,-1.5,0.0,SSW,1.4,Aotizhongxin,2014-10-01,Musim Semi
14275,16,18,64.0,161.0,17.0,52.0,500.0,75.0,17.3,1012.3,-1.4,0.0,WSW,2.4,Aotizhongxin,2014-10-01,Musim Semi
14276,16,19,53.0,155.0,15.0,59.0,600.0,57.0,15.8,1012.3,0.0,0.0,SW,1.5,Aotizhongxin,2014-10-01,Musim Semi
14277,16,20,42.0,155.0,15.0,67.0,600.0,39.0,13.1,1012.5,3.7,0.0,NNW,0.6,Aotizhongxin,2014-10-01,Musim Semi
14278,16,21,63.0,174.0,15.0,89.0,700.0,11.0,9.5,1012.5,3.5,0.0,SSW,0.0,Aotizhongxin,2014-10-01,Musim Dingin
14279,16,22,73.0,205.0,13.0,108.0,800.0,2.0,8.5,1012.1,3.9,0.0,NNW,0.0,Aotizhongxin,2014-10-01,Musim Dingin
14280,16,23,77.0,216.0,12.0,104.0,900.0,2.0,7.9,1012.0,4.3,0.0,SE,0.5,Aotizhongxin,2014-10-01,Musim Dingin
14281,17,0,73.0,196.0,12.0,111.0,900.0,2.0,7.6,1011.8,4.0,0.0,ENE,0.5,Aotizhongxin,2014-10-01,Musim Dingin
14282,17,1,87.0,209.0,13.0,115.0,1000.0,2.0,8.0,1011.6,4.4,0.0,E,0.7,Aotizhongxin,2014-10-01,Musim Dingin
14283,17,2,92.0,204.0,15.0,110.0,1000.0,2.0,7.4,1011.2,4.2,0.0,ENE,0.6,Aotizhongxin,2014-10-01,Musim Dingin
14284,17,3,85.0,173.0,12.0,96.0,800.0,2.0,6.3,1010.9,3.8,0.0,E,0.1,Aotizhongxin,2014-10-01,Musim Dingin
14285,17,4,81.0,158.0,9.0,90.0,800.0,2.0,6.0,1010.8,4.2,0.0,E,0.8,Aotizhongxin,2014-10-01,Musim Dingin
14286,17,5,83.0,141.0,7.0,84.0,700.0,2.0,6.1,1011.0,4.4,0.0,E,0.7,Aotizhongxin,2014-10-01,Musim Dingin
14287,17,6,76.0,145.0,7.0,82.0,700.0,2.0,7.1,1011.0,5.4,0.0,E,0.6,Aotizhongxin,2014-10-01,Musim Dingin
14288,17,7,77.0,136.0,9.0,80.0,800.0,2.0,9.4,1011.5,6.3,0.0,NNE,0.9,Aotizhongxin,2014-10-01,Musim Dingin
14289,17,8,88.0,219.0,16.0,89.0,1000.0,2.0,14.1,1011.9,3.5,0.0,NE,1.0,Aotizhongxin,2014-10-01,Musim Semi
14290,17,9,91.0,218.0,17.0,95.0,1300.0,2.0,17.1,1011.6,3.4,0.0,ENE,1.3,Aotizhongxin,2014-10-01,Musim Semi
14291,17,10,86.0,178.0,16.0,99.0,1100.0,2.0,19.3,1010.9,4.6,0.0,WNW,1.0,Aotizhongxin,2014-10-01,Musim Semi
14292,17,11,93.0,173.0,19.0,101.0,1000.0,8.0,21.0,1009.9,3.7,0.0,SSW,1.1,Aotizhongxin,2014-10-01,Musim Panas
14293,17,12,93.0,171.0,21.0,107.0,1000.0,16.0,22.6,1008.8,4.1,0.0,WSW,1.9,Aotizhongxin,2014-10-01,Musim Panas
14294,17,13,86.0,149.0,23.0,101.0,1000.0,27.0,23.8,1008.1,5.2,0.0,WSW,1.8,Aotizhongxin,2014-10-01,Musim Panas
14295,17,14,100.0,164.0,21.0,126.0,1100.0,35.0,24.2,1007.9,6.0,0.0,S,1.3,Aotizhongxin,2014-10-01,Musim Panas
14296,17,15,114.0,209.0,19.0,137.0,1100.0,51.0,24.1,1008.0,5.4,0.0,SW,1.4,Aotizhongxin,2014-10-01,Musim Panas
14297,17,16,123.0,216.0,19.0,151.0,900.0,42.0,21.1,1007.8,7.0,0.0,WSW,1.4,Aotizhongxin,2014-10-01,Musim Panas
14298,17,17,121.0,232.0,19.0,144.0,900.0,55.0,15.4,1008.4,8.6,0.0,WSW,0.8,Aotizhongxin,2014-10-01,Musim Semi
14299,17,18,132.0,283.0,14.0,192.0,1100.0,14.0,13.2,1009.2,8.9,0.0,WNW,0.4,Aotizhongxin,2014-10-01,Musim Semi
14300,17,19,144.0,262.0,12.0,207.0,1400.0,2.0,12.5,1009.7,9.0,0.0,SE,0.0,Aotizhongxin,2014-10-01,Musim Semi
14301,17,20,149.0,269.0,13.0,213.0,2200.0,2.0,11.8,1010.3,9.5,0.0,E,0.6,Aotizhongxin,2014-10-01,Musim Semi
14302,17,21,160.0,305.0,14.0,206.0,3200.0,2.0,13.1,1011.0,8.4,0.0,E,0.7,Aotizhongxin,2014-10-01,Musim Semi
14303,17,22,176.0,315.0,19.0,207.0,3700.0,2.0,12.7,1011.2,8.0,0.0,E,0.8,Aotizhongxin,2014-10-01,Musim Semi
14304,17,23,169.0,276.0,18.0,201.0,3000.0,2.0,11.8,1011.2,7.5,0.0,N,0.0,Aotizhongxin,2014-10-01,Musim Semi
14305,18,0,191.0,312.0,13.0,192.0,2100.0,2.0,11.2,1011.2,7.7,0.0,N,0.0,Aotizhongxin,2014-10-01,Musim Semi
14306,18,1,182.0,288.0,13.0,172.0,2000.0,2.0,10.3,1011.1,8.4,0.0,ENE,0.6,Aotizhongxin,2014-10-01,Musim Semi
14307,18,2,178.0,265.0,12.0,145.0,2000.0,2.0,9.9,1010.9,7.5,0.0,E,1.0,Aotizhongxin,2014-10-01,Musim Dingin
14308,18,3,148.0,196.0,8.0,120.0,1400.0,2.0,9.9,1010.8,8.0,0.0,NE,0.6,Aotizhongxin,2014-10-01,Musim Dingin
14309,18,4,121.0,162.0,9.0,123.0,1200.0,2.0,9.1,1011.5,7.5,0.0,S,0.0,Aotizhongxin,2014-10-01,Musim Dingin
14310,18,5,115.0,183.0,9.0,135.0,1400.0,2.0,7.7,1011.6,6.9,0.0,ESE,0.0,Aotizhongxin,2014-10-01,Musim Dingin
14311,18,6,122.0,181.0,10.0,137.0,1400.0,2.0,7.0,1012.0,6.7,0.0,ESE,0.0,Aotizhongxin,2014-10-01,Musim Dingin
14312,18,7,110.0,141.0,10.0,135.0,1200.0,2.0,9.1,1012.8,9.1,0.0,ENE,0.0,Aotizhongxin,2014-10-01,Musim Dingin
14313,18,8,102.0,150.0,8.0,99.0,900.0,2.0,14.3,1013.1,8.9,0.0,ENE,1.0,Aotizhongxin,2014-10-01,Musim Semi
14314,18,9,109.0,154.0,10.0,93.0,1000.0,3.0,17.7,1012.7,8.3,0.0,E,1.7,Aotizhongxin,2014-10-01,Musim Semi
14315,18,10,115.0,187.0,13.0,110.0,1100.0,6.0,20.5,1012.3,7.1,0.0,NNE,0.0,Aotizhongxin,2014-10-01,Musim Panas
14316,18,11,110.0,183.0,13.0,105.0,900.0,23.0,22.1,1011.6,6.7,0.0,ENE,1.0,Aotizhongxin,2014-10-01,Musim Panas
14317,18,12,115.0,214.0,15.0,123.0,1000.0,34.0,23.7,1010.1,5.6,0.0,SSE,0.9,Aotizhongxin,2014-10-01,Musim Panas
14318,18,13,146.0,210.0,18.0,124.0,1100.0,65.0,25.2,1009.1,5.9,0.0,SE,1.3,Aotizhongxin,2014-10-01,Musim Panas
14319,18,14,166.0,223.0,25.0,126.0,1400.0,96.0,25.1,1008.4,8.1,0.0,WSW,0.9,Aotizhongxin,2014-10-01,Musim Panas
14320,18,15,196.0,282.0,44.0,146.0,2100.0,105.0,23.8,1008.5,10.5,0.0,ESE,0.0,Aotizhongxin,2014-10-01,Musim Panas
14321,18,16,231.0,341.0,56.0,172.0,2900.0,106.0,21.5,1008.6,11.2,0.0,S,0.8,Aotizhongxin,2014-10-01,Musim Panas
14322,18,17,250.0,394.0,58.0,186.0,3800.0,102.0,18.0,1008.9,12.7,0.0,W,0.6,Aotizhongxin,2014-10-01,Musim Semi
14323,18,18,246.0,374.0,36.0,173.0,3300.0,89.0,15.8,1009.3,13.1,0.0,NNE,0.2,Aotizhongxin,2014-10-01,Musim Semi
14324,18,19,255.0,416.0,23.0,236.0,3300.0,21.0,14.3,1009.5,12.7,0.0,E,0.0,Aotizhongxin,2014-10-01,Musim Semi
14325,18,20,282.0,486.0,21.0,277.0,3400.0,2.0,13.5,1009.8,12.6,0.0,E,0.0,Aotizhongxin,2014-10-01,Musim Semi
14326,18,21,295.0,485.0,17.0,285.0,4100.0,2.0,13.0,1010.1,12.5,0.0,ENE,0.0,Aotizhongxin,2014-10-01,Musim Semi
14327,18,22,309.0,518.0,18.0,280.0,4600.0,2.0,12.9,1009.9,12.7,0.0,ESE,0.0,Aotizhongxin,2014-10-01,Musim Semi
14328,18,23,323.0,478.0,15.0,269.0,4300.0,2.0,13.2,1009.2,12.3,0.0,E,0.7,Aotizhongxin,2014-10-01,Musim Semi
14329,19,0,322.0,448.0,16.0,253.0,4200.0,2.0,13.9,1009.3,11.9,0.0,E,0.5,Aotizhongxin,2014-10-01,Musim Semi
14330,19,1,320.0,427.0,17.0,253.0,4200.0,2.0,13.9,1009.3,11.6,0.0,ENE,0.6,Aotizhongxin,2014-10-01,Musim Semi
14331,19,2,302.0,441.0,16.0,235.0,3900.0,2.0,14.0,1008.6,11.7,0.0,ENE,1.0,Aotizhongxin,2014-10-01,Musim Semi
14332,19,3,323.0,447.0,14.0,216.0,3700.0,2.0,13.8,1008.6,11.7,0.0,ENE,0.9,Aotizhongxin,2014-10-01,Musim Semi
14333,19,4,319.0,432.0,14.0,203.0,3700.0,2.0,13.7,1008.6,11.7,0.0,ENE,1.5,Aotizhongxin,2014-10-01,Musim Semi
14334,19,5,321.0,433.0,14.0,191.0,3800.0,2.0,13.7,1008.4,11.9,0.0,ENE,0.5,Aotizhongxin,2014-10-01,Musim Semi
14335,19,6,327.0,406.0,13.0,172.0,3500.0,2.0,13.5,1008.8,11.9,0.0,E,0.4,Aotizhongxin,2014-10-01,Musim Semi
14336,19,7,307.0,382.0,12.0,150.0,3100.0,2.0,13.8,1009.4,12.4,0.0,SW,0.0,Aotizhongxin,2014-10-01,Musim Semi
14337,19,8,307.0,380.0,11.0,146.0,3100.0,2.0,15.4,1009.5,12.7,0.0,NW,0.0,Aotizhongxin,2014-10-01,Musim Semi
14338,19,9,318.0,378.0,13.0,152.0,3100.0,2.0,16.6,1009.4,13.1,0.0,NE,0.6,Aotizhongxin,2014-10-01,Musim Semi
14339,19,10,325.0,397.0,16.0,169.0,3100.0,2.0,17.4,1009.0,12.9,0.0,ENE,0.2,Aotizhongxin,2014-10-01,Musim Semi
14340,19,11,343.0,499.0,17.0,187.0,3300.0,2.0,18.7,1008.4,13.8,0.0,NW,0.4,Aotizhongxin,2014-10-01,Musim Semi
14341,19,12,367.0,414.0,20.0,201.0,3000.0,2.0,20.0,1007.7,13.2,0.0,SSW,1.2,Aotizhongxin,2014-10-01,Musim Panas
14342,19,13,231.0,241.0,29.0,101.0,1500.0,40.0,20.2,1007.2,13.4,0.0,SW,1.4,Aotizhongxin,2014-10-01,Musim Panas
14343,19,14,224.0,272.0,25.0,80.0,1400.0,65.0,19.7,1007.3,13.8,0.0,N,1.6,Aotizhongxin,2014-10-01,Musim Semi
14344,19,15,214.0,240.0,19.0,73.0,1200.0,83.0,19.1,1007.3,14.6,0.0,NE,0.7,Aotizhongxin,2014-10-01,Musim Semi
14345,19,16,173.0,185.0,16.0,69.0,1000.0,90.0,17.8,1007.4,14.5,0.0,SSW,0.0,Aotizhongxin,2014-10-01,Musim Semi
14346,19,17,164.0,193.0,11.0,86.0,1000.0,72.0,16.4,1008.2,14.2,0.0,E,0.4,Aotizhongxin,2014-10-01,Musim Semi
14347,19,18,156.0,201.0,10.0,92.0,1100.0,64.0,15.5,1008.8,14.0,0.0,ESE,0.6,Aotizhongxin,2014-10-01,Musim Semi
14348,19,19,329.0,469.0,12.0,225.0,3200.0,2.0,15.6,1009.0,14.3,0.0,SW,0.5,Aotizhongxin,2014-10-01,Musim Semi
14349,19,20,360.0,478.0,12.0,221.0,3200.0,2.0,15.5,1009.4,14.4,0.0,W,0.5,Aotizhongxin,2014-10-01,Musim Semi
14350,19,21,352.0,447.0,11.0,195.0,2900.0,2.0,17.0,1009.8,15.0,0.0,SW,1.0,Aotizhongxin,2014-10-01,Musim Semi
14351,19,22,172.0,172.0,6.0,69.0,1000.0,40.0,16.8,1009.9,15.0,0.0,WSW,0.9,Aotizhongxin,2014-10-01,Musim Semi
14352,19,23,149.0,149.0,6.0,59.0,900.0,36.0,16.4,1009.9,14.9,0.0,WSW,1.2,Aotizhongxin,2014-10-01,Musim Semi
14353,20,0,152.0,152.0,6.0,65.0,900.0,24.0,15.9,1010.3,14.8,0.0,WSW,1.2,Aotizhongxin,2014-10-01,Musim Semi
14354,20,1,154.0,154.0,5.0,65.0,900.0,16.0,15.5,1010.2,14.9,0.0,SW,0.0,Aotizhongxin,2014-10-01,Musim Semi
14355,20,2,157.0,157.0,6.0,73.0,900.0,2.0,14.3,1009.9,14.1,0.0,NE,0.4,Aotizhongxin,2014-10-01,Musim Semi
14356,20,3,159.0,159.0,3.0,67.0,800.0,2.0,13.8,1009.8,13.8,0.0,NE,1.2,Aotizhongxin,2014-10-01,Musim Semi
14357,20,4,162.0,162.0,5.0,77.0,800.0,2.0,13.6,1010.0,13.6,0.0,E,0.4,Aotizhongxin,2014-10-01,Musim Semi
14358,20,5,223.0,223.0,5.0,110.0,1500.0,2.0,13.1,1010.4,13.1,0.0,E,0.1,Aotizhongxin,2014-10-01,Musim Semi
14359,20,6,234.0,234.0,7.0,112.0,1700.0,2.0,12.1,1010.8,12.1,0.0,E,0.0,Aotizhongxin,2014-10-01,Musim Semi
14360,20,7,231.0,231.0,8.0,98.0,1600.0,2.0,13.1,1011.6,13.1,0.0,E,0.0,Aotizhongxin,2014-10-01,Musim Semi
14361,20,8,208.0,208.0,7.0,90.0,1600.0,2.0,14.8,1012.8,14.8,0.0,E,0.1,Aotizhongxin,2014-10-01,Musim Semi
14362,20,9,219.0,219.0,6.0,86.0,1400.0,2.0,16.5,1012.2,14.9,0.0,ENE,1.5,Aotizhongxin,2014-10-01,Musim Semi
14363,20,10,249.0,249.0,6.0,94.0,1400.0,6.0,18.4,1012.2,14.3,0.0,ENE,1.6,Aotizhongxin,2014-10-01,Musim Semi
14364,20,11,253.0,253.0,9.0,85.0,1300.0,33.0,19.5,1012.2,13.7,0.0,ENE,0.4,Aotizhongxin,2014-10-01,Musim Semi
14365,20,12,243.0,243.0,9.0,73.0,1300.0,61.0,20.0,1011.5,13.7,0.0,ESE,1.0,Aotizhongxin,2014-10-01,Musim Panas
14366,20,13,272.0,272.0,10.0,119.0,1500.0,41.0,20.2,1011.7,13.4,0.0,E,0.7,Aotizhongxin,2014-10-01,Musim Panas
14367,20,14,267.0,267.0,8.0,108.0,1400.0,55.0,19.4,1011.8,15.3,0.0,SE,1.0,Aotizhongxin,2014-10-01,Musim Semi
14368,20,15,269.0,269.0,7.0,106.0,1400.0,46.0,18.5,1012.4,13.6,0.0,SSW,0.7,Aotizhongxin,2014-10-01,Musim Semi
14369,20,16,228.0,228.0,5.0,78.0,1300.0,75.0,17.5,1012.8,13.2,0.0,SW,1.0,Aotizhongxin,2014-10-01,Musim Semi
14370,20,17,221.0,221.0,6.0,90.0,1400.0,59.0,16.0,1013.9,13.8,0.0,SE,0.0,Aotizhongxin,2014-10-01,Musim Semi
14371,20,18,229.0,229.0,7.0,110.0,1800.0,37.0,15.9,1015.0,14.3,0.0,WSW,1.0,Aotizhongxin,2014-10-01,Musim Semi
14372,20,19,243.0,243.0,7.0,136.0,2100.0,7.0,17.0,1015.8,14.6,0.0,SW,0.6,Aotizhongxin,2014-10-01,Musim Semi
14373,20,20,243.0,243.0,7.0,112.0,1900.0,17.0,16.9,1016.4,14.2,0.0,SSW,1.2,Aotizhongxin,2014-10-01,Musim Semi
14374,20,21,225.0,225.0,8.0,73.0,1700.0,31.0,16.5,1017.0,13.4,0.0,SSW,2.9,Aotizhongxin,2014-10-01,Musim Semi
14375,20,22,172.0,172.0,11.0,72.0,1400.0,23.0,15.7,1017.5,11.5,0.0,S,1.6,Aotizhongxin,2014-10-01,Musim Semi
14376,20,23,97.0,97.0,13.0,75.0,1000.0,10.0,15.1,1018.1,7.4,0.0,SW,2.0,Aotizhongxin,2014-10-01,Musim Semi
14377,21,0,59.0,59.0,10.0,53.0,800.0,19.0,14.8,1018.5,7.8,0.0,SW,2.6,Aotizhongxin,2014-10-01,Musim Semi
14378,21,1,43.0,43.0,10.0,44.0,600.0,20.0,14.4,1018.8,6.5,0.0,SSW,1.5,Aotizhongxin,2014-10-01,Musim Semi
14379,21,2,34.0,34.0,9.0,53.0,500.0,13.0,13.9,1018.4,3.1,0.0,WSW,2.4,Aotizhongxin,2014-10-01,Musim Semi
14380,21,3,34.0,34.0,9.0,55.0,600.0,10.0,13.5,1018.2,3.0,0.0,SW,0.8,Aotizhongxin,2014-10-01,Musim Semi
14381,21,4,32.0,32.0,17.0,58.0,1000.0,9.0,13.1,1018.3,0.1,0.0,S,1.3,Aotizhongxin,2014-10-01,Musim Semi
14382,21,5,31.0,31.0,26.0,55.0,1200.0,11.0,12.7,1018.5,-0.6,0.0,SW,1.1,Aotizhongxin,2014-10-01,Musim Semi
14383,21,6,31.0,31.0,26.0,56.0,1300.0,8.0,12.1,1019.3,1.1,0.0,WSW,1.0,Aotizhongxin,2014-10-01,Musim Semi
14384,21,7,35.0,35.0,33.0,64.0,1600.0,3.0,12.4,1020.0,-1.2,0.0,SW,1.5,Aotizhongxin,2014-10-01,Musim Semi
14385,21,8,36.0,36.0,30.0,74.0,1400.0,2.0,12.5,1020.5,-2.2,0.0,SW,1.1,Aotizhongxin,2014-10-01,Musim Semi
14386,21,9,33.0,33.0,29.0,73.0,1400.0,2.0,13.0,1020.5,0.7,0.0,SSW,0.9,Aotizhongxin,2014-10-01,Musim Semi
14387,21,10,37.0,37.0,29.0,73.0,1400.0,2.0,13.7,1020.4,-0.4,0.0,SW,1.7,Aotizhongxin,2014-10-01,Musim Semi
14388,21,11,36.0,36.0,26.0,70.0,1200.0,5.0,14.4,1019.7,-2.5,0.0,SW,2.3,Aotizhongxin,2014-10-01,Musim Semi
14389,21,12,34.0,34.0,29.0,71.0,1400.0,9.0,15.1,1018.8,-2.8,0.0,WSW,2.5,Aotizhongxin,2014-10-01,Musim Semi
14390,21,13,40.0,40.0,26.0,66.0,1300.0,16.0,16.1,1017.9,-0.6,0.0,SSW,1.2,Aotizhongxin,2014-10-01,Musim Semi
14391,21,14,37.0,37.0,21.0,61.0,1100.0,23.0,15.7,1017.5,-0.5,0.0,SW,1.6,Aotizhongxin,2014-10-01,Musim Semi
14392,21,15,38.0,93.0,21.0,62.0,1100.0,23.0,15.7,1017.1,-1.0,0.0,S,0.8,Aotizhongxin,2014-10-01,Musim Semi
14393,21,16,32.0,32.0,16.0,57.0,900.0,26.0,14.2,1017.1,-1.1,0.0,SW,1.4,Aotizhongxin,2014-10-01,Musim Semi
14394,21,17,44.0,44.0,18.0,67.0,1100.0,18.0,11.9,1017.4,0.0,0.0,SW,1.0,Aotizhongxin,2014-10-01,Musim Semi
14395,21,18,39.0,39.0,18.0,78.0,1300.0,10.0,10.5,1017.8,1.3,0.0,SE,0.2,Aotizhongxin,2014-10-01,Musim Semi
14396,21,19,50.0,50.0,20.0,97.0,1800.0,2.0,8.2,1018.2,3.2,0.0,ESE,0.0,Aotizhongxin,2014-10-01,Musim Dingin
14397,21,20,62.0,62.0,21.0,109.0,2100.0,2.0,7.1,1018.6,3.5,0.0,SE,0.0,Aotizhongxin,2014-10-01,Musim Dingin
14398,21,21,62.0,62.0,21.0,112.0,2300.0,2.0,6.7,1018.7,4.4,0.0,ESE,0.0,Aotizhongxin,2014-10-01,Musim Dingin
14399,21,22,71.0,153.0,24.0,114.0,2500.0,2.0,7.5,1018.7,3.5,0.0,E,0.5,Aotizhongxin,2014-10-01,Musim Dingin
14400,21,23,64.0,128.0,23.0,101.0,1500.0,2.0,6.9,1018.7,4.4,0.0,ENE,0.7,Aotizhongxin,2014-10-01,Musim Dingin
14401,22,0,68.0,144.0,21.0,91.0,1200.0,2.0,8.1,1018.7,4.7,0.0,ENE,0.7,Aotizhongxin,2014-10-01,Musim Dingin
14402,22,1,57.0,122.0,16.0,85.0,1100.0,2.0,8.4,1018.6,4.8,0.0,ENE,1.3,Aotizhongxin,2014-10-01,Musim Dingin
14403,22,2,97.0,227.0,15.0,95.0,2200.0,2.0,8.3,1018.3,4.3,0.0,ENE,1.6,Aotizhongxin,2014-10-01,Musim Dingin
14404,22,3,107.0,228.0,13.0,97.0,1700.0,2.0,8.1,1018.1,4.1,0.0,ENE,1.2,Aotizhongxin,2014-10-01,Musim Dingin
14405,22,4,95.0,203.0,13.0,102.0,1600.0,2.0,8.4,1018.1,3.8,0.0,ENE,1.6,Aotizhongxin,2014-10-01,Musim Dingin
14406,22,5,83.0,165.0,10.0,82.0,1600.0,2.0,8.5,1018.1,3.7,0.0,NE,1.3,Aotizhongxin,2014-10-01,Musim Dingin
14407,22,6,76.0,150.0,11.0,79.0,1400.0,2.0,8.6,1018.3,3.2,0.0,ENE,1.5,Aotizhongxin,2014-10-01,Musim Dingin
14408,22,7,90.0,158.0,15.0,96.0,1400.0,2.0,9.3,1018.8,3.7,0.0,ENE,1.1,Aotizhongxin,2014-10-01,Musim Dingin
14409,22,8,69.0,289.0,19.0,103.0,1400.0,2.0,10.1,1018.9,2.9,0.0,NE,1.1,Aotizhongxin,2014-10-01,Musim Semi
14410,22,9,66.0,153.0,16.0,96.0,1300.0,2.0,11.0,1018.5,3.3,0.0,ENE,1.0,Aotizhongxin,2014-10-01,Musim Semi
14411,22,10,63.0,146.0,14.0,82.0,1500.0,2.0,11.6,1018.2,4.1,0.0,E,0.6,Aotizhongxin,2014-10-01,Musim Semi
14412,22,11,71.0,166.0,14.0,91.0,1700.0,2.0,12.7,1017.4,5.6,0.0,SSE,1.0,Aotizhongxin,2014-10-01,Musim Semi
14413,22,12,85.0,208.0,15.0,144.0,1700.0,2.0,14.1,1016.6,6.7,0.0,SSE,1.4,Aotizhongxin,2014-10-01,Musim Semi
14414,22,13,93.0,201.0,16.0,105.0,1500.0,2.0,14.7,1015.4,8.0,0.0,SW,2.6,Aotizhongxin,2014-10-01,Musim Semi
14415,22,14,99.0,186.0,16.0,102.0,1300.0,2.0,14.8,1014.7,8.3,0.0,SW,1.5,Aotizhongxin,2014-10-01,Musim Semi
14416,22,15,87.0,155.0,17.0,88.0,900.0,4.0,14.5,1014.3,8.9,0.0,SSW,0.6,Aotizhongxin,2014-10-01,Musim Semi
14417,22,16,78.0,161.0,14.0,86.0,900.0,3.0,12.9,1013.6,9.2,0.0,SSW,0.8,Aotizhongxin,2014-10-01,Musim Semi
14418,22,17,69.0,134.0,9.0,90.0,900.0,2.0,13.6,1014.3,10.0,0.0,W,1.1,Aotizhongxin,2014-10-01,Musim Semi
14419,22,18,60.0,162.0,7.0,93.0,800.0,2.0,13.1,1014.3,9.2,0.0,NE,0.8,Aotizhongxin,2014-10-01,Musim Semi
14420,22,19,94.0,168.0,10.0,106.0,1200.0,2.0,12.9,1014.5,8.2,0.0,ENE,1.7,Aotizhongxin,2014-10-01,Musim Semi
14421,22,20,107.0,180.0,11.0,111.0,1300.0,2.0,12.5,1014.6,8.0,0.0,ENE,0.9,Aotizhongxin,2014-10-01,Musim Semi
14422,22,21,112.0,208.0,13.0,106.0,1500.0,2.0,12.4,1014.4,8.1,0.0,NE,0.9,Aotizhongxin,2014-10-01,Musim Semi
14423,22,22,109.0,195.0,14.0,104.0,1600.0,2.0,12.3,1013.8,7.8,0.0,NE,1.4,Aotizhongxin,2014-10-01,Musim Semi
14424,22,23,115.0,192.0,16.0,102.0,1600.0,2.0,12.1,1013.4,7.8,0.0,ENE,1.2,Aotizhongxin,2014-10-01,Musim Semi
